Python 2.6.5 (r265:79096, Mar 19 2010, 21:48:26) [MSC v.1500 32 bit (Intel)] on win32
Type "copyright", "credits" or "license()" for more information.

    ****************************************************************
    Personal firewall software may warn about the connection IDLE
    makes to its subprocess using this computer's internal loopback
    interface.  This connection is not visible on any external
    interface and no data is sent to or received from the Internet.
    ****************************************************************
    
IDLE 2.6.5      
>>> ================================ RESTART ================================
>>> 

Warning (from warnings module):
  File "C:\Python26\ArcGIS10.0\lib\site-packages\MySQLdb\__init__.py", line 34
    from sets import ImmutableSet
DeprecationWarning: the sets module is deprecated
record 18763: baidu:(116.414941,39.799851)---->origin:(116.402332401,39.7921426255)
record 18764: baidu:(116.425915,39.799532)---->origin:(116.413265191,39.7919579644)
record 18765: baidu:(116.424212,39.813057)---->origin:(116.411574605,39.8054575915)
record 18766: baidu:(116.414535,39.82777)---->origin:(116.401926862,39.8200573475)
record 18767: baidu:(116.424494,39.806752)---->origin:(116.41185419,39.7991566879)
record 18768: baidu:(116.337821,39.825173)---->origin:(116.325114441,39.8181914805)
record 18769: baidu:(116.408959,39.822547)---->origin:(116.396363914,39.8148088209)
record 18770: baidu:(116.341589,39.826454)---->origin:(116.328864871,39.8194889341)
record 18771: baidu:(116.387745,39.806738)---->origin:(116.37511546,39.7991677939)
record 18772: baidu:(116.430299,39.801923)---->origin:(116.417629352,39.7944242416)
record 18773: baidu:(116.341717,39.812974)---->origin:(116.328996625,39.8060111365)
record 18774: baidu:(116.409343,39.820158)---->origin:(116.396748438,39.8124210918)
record 18775: baidu:(116.421497,39.811865)---->origin:(116.408870976,39.8042272223)
record 18776: baidu:(116.388518,39.809378)---->origin:(116.375892177,39.8017955272)
record 18777: baidu:(116.383177,39.811214)---->origin:(116.370529381,39.8037236084)
record 18778: baidu:(116.424825,39.811747)---->origin:(116.41218479,39.8041569377)
record 18779: baidu:(116.342061,39.828643)---->origin:(116.329333568,39.8216785494)
record 18780: baidu:(116.380637,39.810805)---->origin:(116.367977952,39.8033624011)
record 18781: baidu:(116.383729,39.806704)---->origin:(116.37108276,39.7992033126)
record 18782: baidu:(116.402644,39.830347)---->origin:(116.390045191,39.822613646)
record 18783: baidu:(116.348202,39.829169)---->origin:(116.335457428,39.8222007152)
record 18784: baidu:(116.431071,39.80362)---->origin:(116.418398339,39.7961354654)
record 18785: baidu:(116.342355,39.832674)---->origin:(116.329623208,39.8257089646)
record 18786: baidu:(116.43073,39.802588)---->origin:(116.418058543,39.7950971251)
record 18787: baidu:(116.432889,39.809537)---->origin:(116.420209165,39.8020865929)
record 18788: baidu:(116.356129,39.826974)---->origin:(116.343382631,39.8199494929)
record 18789: baidu:(116.383851,39.804507)---->origin:(116.371204442,39.7970038894)
record 18790: baidu:(116.408994,39.821204)---->origin:(116.396399446,39.8134661309)
record 18791: baidu:(116.41054,39.811145)---->origin:(116.397944808,39.8034123761)
record 18792: baidu:(116.353898,39.827562)---->origin:(116.341150151,39.8205590116)
record 18793: baidu:(116.3867,39.806128)---->origin:(116.374066084,39.7985750715)
record 18794: baidu:(116.360738,39.82155)---->origin:(116.348001424,39.8144692102)
record 18795: baidu:(116.425452,39.802567)---->origin:(116.412806065,39.7949860749)
record 18796: baidu:(116.424239,39.805997)---->origin:(116.411600056,39.7983977694)
record 18797: baidu:(116.34172,39.813417)---->origin:(116.328999621,39.806454132)
record 18798: baidu:(116.411842,39.819874)---->origin:(116.399243787,39.8121463402)
record 18799: baidu:(116.403105,39.824016)---->origin:(116.390510703,39.8162824437)
record 18800: baidu:(116.432768,39.807535)---->origin:(116.420088276,39.8000822281)
record 18801: baidu:(116.421337,39.812115)---->origin:(116.408711633,39.8044751168)
record 18802: baidu:(116.424187,39.812523)---->origin:(116.411549694,39.8049232274)
record 18803: baidu:(116.385791,39.784868)---->origin:(116.373138459,39.7773264721)
record 18804: baidu:(116.383741,39.806565)---->origin:(116.371094765,39.7990640833)
record 18805: baidu:(116.350955,39.817262)---->origin:(116.338212761,39.810282782)
record 18806: baidu:(116.42096,39.824716)---->origin:(116.408332994,39.8170697548)
record 18807: baidu:(116.388271,39.826156)---->origin:(116.375640654,39.8185756845)
record 18808: baidu:(116.38333,39.821211)---->origin:(116.370681691,39.8137169965)
record 18809: baidu:(116.383626,39.806537)---->origin:(116.370979254,39.799038177)
record 18810: baidu:(116.347488,39.831815)---->origin:(116.334742599,39.8248481889)
record 18811: baidu:(116.34376,39.83471)---->origin:(116.331021553,39.8277461987)
record 18812: baidu:(116.428128,39.814463)---->origin:(116.415472347,39.8069267183)
record 18813: baidu:(116.403285,39.823988)---->origin:(116.390690811,39.816253791)
record 18814: baidu:(116.425155,39.80001)---->origin:(116.412508977,39.7924240301)
record 18815: baidu:(116.426357,39.800738)---->origin:(116.413705861,39.7931712991)
record 18816: baidu:(116.425039,39.800017)---->origin:(116.412393508,39.7924292263)
record 18817: baidu:(116.382021,39.811637)---->origin:(116.369368293,39.8041681225)
record 18818: baidu:(116.383851,39.804459)---->origin:(116.371204421,39.7969558842)
record 18819: baidu:(116.3378,39.823919)---->origin:(116.325094243,39.8169376249)
record 18820: baidu:(116.325805,39.902563)---->origin:(116.313146621,39.8954424866)
record 18821: baidu:(116.308981,39.893014)---->origin:(116.296450334,39.8856222694)
record 18822: baidu:(116.298395,39.838762)---->origin:(116.285957758,39.8312451107)
record 18823: baidu:(116.263981,39.895754)---->origin:(116.251490324,39.8884026539)
record 18824: baidu:(116.262857,39.895505)---->origin:(116.250359295,39.8881728497)
record 18825: baidu:(116.297317,39.847909)---->origin:(116.284875022,39.8403788137)
record 18826: baidu:(116.305906,39.872314)---->origin:(116.293393565,39.8648757282)
record 18827: baidu:(116.324383,39.88599)---->origin:(116.311724791,39.8788450226)
record 18828: baidu:(116.299029,39.839703)---->origin:(116.286587517,39.8321918506)
record 18829: baidu:(116.276835,39.887139)---->origin:(116.264396699,39.8796098858)
record 18830: baidu:(116.323949,39.885997)---->origin:(116.311294215,39.8788455046)
record 18831: baidu:(116.302042,39.840015)---->origin:(116.289583143,39.8325365955)
record 18832: baidu:(116.314103,39.900079)---->origin:(116.301537309,39.8927710622)
record 18833: baidu:(116.320314,39.888177)---->origin:(116.307689429,39.8809687862)
record 18834: baidu:(116.293387,39.872348)---->origin:(116.280941353,39.8647833049)
record 18835: baidu:(116.288702,39.876148)---->origin:(116.276267564,39.8685677902)
record 18836: baidu:(116.308798,39.86382)---->origin:(116.296269007,39.8564258579)
record 18837: baidu:(116.322416,39.892523)---->origin:(116.309776737,39.8853490221)
record 18838: baidu:(116.3313,39.898999)---->origin:(116.318598973,39.8919481368)
record 18839: baidu:(116.264852,39.866997)---->origin:(116.252362822,39.859630022)
record 18840: baidu:(116.300344,39.874882)---->origin:(116.28786613,39.8673738185)
record 18841: baidu:(116.297181,39.847556)---->origin:(116.284740049,39.8400247972)
record 18842: baidu:(116.308771,39.837196)---->origin:(116.296269061,39.8298111327)
record 18843: baidu:(116.323969,39.886004)---->origin:(116.311314059,39.8788528074)
record 18844: baidu:(116.300158,39.869635)---->origin:(116.287682815,39.8621254503)
record 18845: baidu:(116.328687,39.899421)---->origin:(116.316004516,39.8923388216)
record 18846: baidu:(116.332037,39.854293)---->origin:(116.319335607,39.8472521377)
record 18847: baidu:(116.281143,39.901068)---->origin:(116.268721941,39.8935091167)
record 18848: baidu:(116.323323,39.854238)---->origin:(116.310685636,39.847081596)
record 18849: baidu:(116.300068,39.872729)---->origin:(116.287592174,39.8652180651)
record 18850: baidu:(116.27691,39.887035)---->origin:(116.264471849,39.8795051675)
record 18851: baidu:(116.303849,39.892543)---->origin:(116.291354281,39.8850779982)
record 18852: baidu:(116.292381,39.878266)---->origin:(116.279937676,39.8706960143)
record 18853: baidu:(116.323144,39.891014)---->origin:(116.310497992,39.8838510119)
record 18854: baidu:(116.299331,39.840708)---->origin:(116.286886854,39.8331994702)
record 18855: baidu:(116.327011,39.850001)---->origin:(116.314349559,39.8429000006)
record 18856: baidu:(116.327266,39.892668)---->origin:(116.314589051,39.8855653764)
record 18857: baidu:(116.29657,39.861321)---->origin:(116.284118121,39.8537798348)
record 18858: baidu:(116.304604,39.872937)---->origin:(116.292100281,39.8654807662)
record 18859: baidu:(116.300646,39.862456)---->origin:(116.288172459,39.8549533376)
record 18860: baidu:(116.291732,39.865765)---->origin:(116.279294608,39.8581938512)
record 18861: baidu:(116.315391,39.857264)---->origin:(116.302815395,39.8499779664)
record 18862: baidu:(116.331983,39.874439)---->origin:(116.319268527,39.8673927149)
record 18863: baidu:(116.296199,39.849544)---->origin:(116.283760282,39.8420040847)
record 18864: baidu:(116.272491,39.895401)---->origin:(116.260043187,39.8879215685)
record 18865: baidu:(116.285613,39.899677)---->origin:(116.273191985,39.892100911)
record 18866: baidu:(116.292124,39.878356)---->origin:(116.279681447,39.8707849001)
record 18867: baidu:(116.289861,39.864734)---->origin:(116.277428909,39.8571574245)
record 18868: baidu:(116.277095,39.89554)---->origin:(116.26466228,39.8880100911)
record 18869: baidu:(116.320674,39.850783)---->origin:(116.308061663,39.8435862203)
record 18870: baidu:(116.328494,39.850077)---->origin:(116.315821539,39.8429957663)
record 18871: baidu:(116.273363,39.886993)---->origin:(116.260913659,39.8795012001)
record 18872: baidu:(116.302103,39.840015)---->origin:(116.289643772,39.8325373232)
record 18873: baidu:(116.310344,39.864221)---->origin:(116.297802949,39.8568507621)
record 18874: baidu:(116.296137,39.847342)---->origin:(116.283700977,39.8398024853)
record 18875: baidu:(116.271312,39.900529)---->origin:(116.258863302,39.8930662625)
record 18876: baidu:(116.255215,39.873546)---->origin:(116.242660485,39.8663484623)
record 18877: baidu:(116.29648,39.84955)---->origin:(116.284040041,39.8420122711)
record 18878: baidu:(116.26532,39.895401)---->origin:(116.252836935,39.8880271717)
record 18879: baidu:(116.324858,39.853802)---->origin:(116.312208983,39.8466688505)
record 18880: baidu:(116.210032,39.849911)---->origin:(116.197350449,39.84287744)
record 18881: baidu:(116.32981,39.850014)---->origin:(116.317128229,39.8429493093)
record 18882: baidu:(116.265288,39.861701)---->origin:(116.252804993,39.854328121)
record 18883: baidu:(116.315715,39.896294)---->origin:(116.303133203,39.8890117396)
record 18884: baidu:(116.270763,39.900826)---->origin:(116.258312142,39.8933707966)
record 18885: baidu:(116.289828,39.863744)---->origin:(116.277396665,39.8561676023)
record 18886: baidu:(116.290158,39.88091)---->origin:(116.277720728,39.8733323644)
record 18887: baidu:(116.319604,39.857728)---->origin:(116.306993349,39.8505113594)
record 18888: baidu:(116.27082,39.900535)---->origin:(116.258369154,39.8930789328)
record 18889: baidu:(116.274419,39.887519)---->origin:(116.26197363,39.8800149654)
record 18890: baidu:(116.292395,39.878121)---->origin:(116.279951634,39.8705510786)
record 18891: baidu:(116.31937,39.864208)---->origin:(116.306755943,39.8569856273)
record 18892: baidu:(116.237059,39.882447)---->origin:(116.224390561,39.8755118572)
record 18893: baidu:(116.24742,39.840902)---->origin:(116.234840038,39.8338475647)
record 18894: baidu:(116.239296,39.853296)---->origin:(116.226653407,39.8463447122)
record 18895: baidu:(116.262858,39.895886)---->origin:(116.250360578,39.8885539255)
record 18896: baidu:(116.290948,39.880149)---->origin:(116.278508756,39.872573565)
record 18897: baidu:(116.30886,39.83728)---->origin:(116.296357309,39.8298964615)
record 18898: baidu:(116.300376,39.850901)---->origin:(116.287914936,39.8433993377)
record 18899: baidu:(116.276586,39.900086)---->origin:(116.264155491,39.8925620687)
record 18900: baidu:(116.323054,39.888025)---->origin:(116.310407169,39.880860115)
record 18901: baidu:(116.323981,39.887111)---->origin:(116.3113264,39.8799601301)
record 18902: baidu:(116.325338,39.850624)---->origin:(116.312688628,39.8434990854)
record 18903: baidu:(116.267601,39.895152)---->origin:(116.255130322,39.8877416158)
record 18904: baidu:(116.269991,39.87014)---->origin:(116.257527393,39.8626926772)
record 18905: baidu:(116.327069,39.838422)---->origin:(116.314419809,39.8313263635)
record 18906: baidu:(116.310576,39.846137)---->origin:(116.298050654,39.8387767209)
record 18907: baidu:(116.324064,39.887374)---->origin:(116.311408855,39.8802244177)
record 18908: baidu:(116.271422,39.866637)---->origin:(116.258966563,39.8591706226)
record 18909: baidu:(116.239997,39.852154)---->origin:(116.227359399,39.8451956012)
record 18910: baidu:(116.324096,39.884467)---->origin:(116.311439544,39.8773175568)
record 18911: baidu:(116.253677,39.872051)---->origin:(116.24111228,39.8648811006)
record 18912: baidu:(116.272381,39.895422)---->origin:(116.259932764,39.8879439671)
record 18913: baidu:(116.315609,39.861861)---->origin:(116.303027603,39.85457714)
record 18914: baidu:(116.326647,39.882959)---->origin:(116.313970423,39.875846449)
record 18915: baidu:(116.292862,39.858053)---->origin:(116.280427224,39.8504889651)
record 18916: baidu:(116.272452,39.895436)---->origin:(116.260004057,39.8879570701)
record 18917: baidu:(116.273744,39.887727)---->origin:(116.261296368,39.8802307705)
record 18918: baidu:(116.297434,39.89556)---->origin:(116.28497774,39.8880255235)
record 18919: baidu:(116.295631,39.842986)---->origin:(116.283201948,39.8354444753)
record 18920: baidu:(116.270684,39.900902)---->origin:(116.258232852,39.8934479055)
record 18921: baidu:(116.25887,39.84658)---->origin:(116.246361909,39.8393243344)
record 18922: baidu:(116.327051,39.840299)---->origin:(116.314399963,39.8332023985)
record 18923: baidu:(116.258257,39.881637)---->origin:(116.245722929,39.8743843871)
record 18924: baidu:(116.310157,39.864304)---->origin:(116.297617334,39.8569307982)
record 18925: baidu:(116.291193,39.879221)---->origin:(116.278753061,39.871646356)
record 18926: baidu:(116.244461,39.868202)---->origin:(116.231836191,39.861182399)
record 18927: baidu:(116.271711,39.897671)---->origin:(116.259261702,39.8902021929)
record 18928: baidu:(116.231255,39.881097)---->origin:(116.218562624,39.87419713)
record 18929: baidu:(116.315604,39.856578)---->origin:(116.303027309,39.849295733)
record 18930: baidu:(116.272893,39.862269)---->origin:(116.260446524,39.8547848072)
record 18931: baidu:(116.244703,39.868486)---->origin:(116.23207956,39.861462918)
record 18932: baidu:(116.313606,39.850402)---->origin:(116.301051939,39.8430890112)
record 18933: baidu:(116.295955,39.856419)---->origin:(116.28351018,39.8488746604)
record 18934: baidu:(116.299231,39.853421)---->origin:(116.286773512,39.8459064573)
record 18935: baidu:(116.300461,39.847743)---->origin:(116.288002916,39.8402435044)
record 18936: baidu:(116.280089,39.873227)---->origin:(116.267656089,39.8656713206)
record 18937: baidu:(116.247917,39.83998)---->origin:(116.235341324,39.8329180721)
record 18938: baidu:(116.299109,39.841421)---->origin:(116.286665259,39.8339099721)
record 18939: baidu:(116.30878,39.847349)---->origin:(116.29626701,39.8399602907)
record 18940: baidu:(116.203472,39.85581)---->origin:(116.190802621,39.848660791)
record 18941: baidu:(116.296015,39.871711)---->origin:(116.283559451,39.8641632998)
record 18942: baidu:(116.294739,39.845271)---->origin:(116.282311,39.8377224549)
record 18943: baidu:(116.246645,39.841359)---->origin:(116.234059457,39.8343163945)
record 18944: baidu:(116.279384,39.88727)---->origin:(116.266951264,39.8797195608)
record 18945: baidu:(116.316372,39.900494)---->origin:(116.303788107,39.8932237489)
record 18946: baidu:(116.318773,39.886267)---->origin:(116.30616027,39.8790334033)
record 18947: baidu:(116.326925,39.885831)---->origin:(116.314247172,39.8787225696)
record 18948: baidu:(116.218036,39.855083)---->origin:(116.205337699,39.8481479215)
record 18949: baidu:(116.257802,39.895284)---->origin:(116.245271202,39.8880416861)
record 18950: baidu:(116.290893,39.879706)---->origin:(116.278453859,39.8721303842)
record 18951: baidu:(116.263624,39.897034)---->origin:(116.251132125,39.889689049)
record 18952: baidu:(116.274043,39.896038)---->origin:(116.261601451,39.8885399518)
record 18953: baidu:(116.262837,39.899996)---->origin:(116.25034265,39.8926653679)
record 18954: baidu:(116.301164,39.898702)---->origin:(116.28869034,39.8912057538)
record 18955: baidu:(116.257247,39.896045)---->origin:(116.244712984,39.8888128979)
record 18956: baidu:(116.268293,39.86924)---->origin:(116.255821504,39.8618177488)
record 18957: baidu:(116.241967,39.850298)---->origin:(116.229342532,39.8433171357)
record 18958: baidu:(116.318194,39.888205)---->origin:(116.305586857,39.8809621437)
record 18959: baidu:(116.298,39.882225)---->origin:(116.285534551,39.8746934357)
record 18960: baidu:(116.299266,39.868195)---->origin:(116.286796349,39.8606764765)
record 18961: baidu:(116.203692,39.85529)---->origin:(116.191022432,39.8481451007)
record 18962: baidu:(116.236771,39.886897)---->origin:(116.224102551,39.8799647598)
record 18963: baidu:(116.270341,39.858718)---->origin:(116.257886748,39.8512685612)
record 18964: baidu:(116.246576,39.841435)---->origin:(116.233989924,39.8343934192)
record 18965: baidu:(116.324472,39.877034)---->origin:(116.311811724,39.8698899531)
record 18966: baidu:(116.290779,39.86544)---->origin:(116.278344331,39.857865644)
record 18967: baidu:(116.240095,39.852784)---->origin:(116.227457265,39.8458242751)
record 18968: baidu:(116.290076,39.861355)---->origin:(116.277645946,39.8537798244)
record 18969: baidu:(116.272847,39.902016)---->origin:(116.260405824,39.8945338793)
record 18970: baidu:(116.271392,39.86661)---->origin:(116.25893645,39.8591440287)
record 18971: baidu:(116.235932,39.886931)---->origin:(116.223259667,39.8800055324)
record 18972: baidu:(116.276252,39.901594)---->origin:(116.263821832,39.894073748)
record 18973: baidu:(116.243626,39.868202)---->origin:(116.230996031,39.861193953)
record 18974: baidu:(116.2647,39.862941)---->origin:(116.252212621,39.8555775366)
record 18975: baidu:(116.29137,39.879616)---->origin:(116.278929614,39.8720419732)
record 18976: baidu:(116.262438,39.899505)---->origin:(116.249940768,39.8921811572)
record 18977: baidu:(116.302627,39.871068)---->origin:(116.29013667,39.8635865886)
record 18978: baidu:(116.292066,39.857554)---->origin:(116.279634143,39.8499865456)
record 18979: baidu:(116.28479,39.855948)---->origin:(116.272371351,39.8483748131)
record 18980: baidu:(116.271353,39.899076)---->origin:(116.258903292,39.8916123136)
record 18981: baidu:(116.250426,39.895194)---->origin:(116.237844337,39.8880822687)
record 18982: baidu:(116.256525,39.864131)---->origin:(116.243984046,39.856911541)
record 18983: baidu:(116.294973,39.847653)---->origin:(116.282541444,39.840105038)
record 18984: baidu:(116.258016,39.844683)---->origin:(116.245504289,39.8374434974)
record 18985: baidu:(116.216804,39.854647)---->origin:(116.204106876,39.8476999745)
record 18986: baidu:(116.277059,39.900162)---->origin:(116.264629784,39.8926336305)
record 18987: baidu:(116.297111,39.865301)---->origin:(116.284653751,39.8577632104)
record 18988: baidu:(116.228579,39.857914)---->origin:(116.215888928,39.851023512)
record 18989: baidu:(116.302267,39.884585)---->origin:(116.289778492,39.8770989325)
record 18990: baidu:(116.251324,39.839302)---->origin:(116.238772142,39.8321837877)
record 18991: baidu:(116.297236,39.849232)---->origin:(116.284792944,39.8417005973)
record 18992: baidu:(116.323368,39.886149)---->origin:(116.310717882,39.8789886858)
record 18993: baidu:(116.328041,39.890724)---->origin:(116.315357156,39.8836313779)
record 18994: baidu:(116.327186,39.871324)---->origin:(116.314506166,39.8642192577)
record 18995: baidu:(116.323743,39.88736)---->origin:(116.311090389,39.8802055621)
record 18996: baidu:(116.288819,39.865779)---->origin:(116.276388258,39.8582003953)
record 18997: baidu:(116.316123,39.900134)---->origin:(116.303540857,39.8928595184)
record 18998: baidu:(116.295947,39.86778)---->origin:(116.283493468,39.8602324317)
record 18999: baidu:(116.306525,39.871331)---->origin:(116.294008541,39.8639016503)
record 19000: baidu:(116.309392,39.893139)---->origin:(116.296858305,39.8857536286)
record 19001: baidu:(116.29137,39.865461)---->origin:(116.278933795,39.8578885789)
record 19002: baidu:(116.29792,39.868223)---->origin:(116.285457196,39.8606916404)
record 19003: baidu:(116.326387,39.85473)---->origin:(116.313725264,39.8476185376)
record 19004: baidu:(116.29245,39.85601)---->origin:(116.280018468,39.8484447431)
record 19005: baidu:(116.296891,39.847999)---->origin:(116.284450897,39.8404652011)
record 19006: baidu:(116.298661,39.853442)---->origin:(116.286206456,39.8459218666)
record 19007: baidu:(116.312889,39.849419)---->origin:(116.300341775,39.8420946516)
record 19008: baidu:(116.294701,39.842903)---->origin:(116.282275763,39.835355157)
record 19009: baidu:(116.293526,39.854778)---->origin:(116.281092176,39.8472185277)
record 19010: baidu:(116.264691,39.894785)---->origin:(116.252203844,39.8874214658)
record 19011: baidu:(116.272599,39.901975)---->origin:(116.260156822,39.8944959612)
record 19012: baidu:(116.260542,39.89947)---->origin:(116.248032634,39.8921795521)
record 19013: baidu:(116.276135,39.900397)---->origin:(116.263703504,39.8928775724)
record 19014: baidu:(116.271313,39.884509)---->origin:(116.258854537,39.8770430031)
record 19015: baidu:(116.264561,39.895976)---->origin:(116.252073935,39.8886149289)
record 19016: baidu:(116.272623,39.87095)---->origin:(116.260170394,39.8634673067)
record 19017: baidu:(116.246559,39.842861)---->origin:(116.233971249,39.8358191117)
record 19018: baidu:(116.244892,39.843616)---->origin:(116.232292731,39.8365985031)
record 19019: baidu:(116.237228,39.857942)---->origin:(116.224570277,39.8510090468)
record 19020: baidu:(116.265697,39.902397)---->origin:(116.253221649,39.8950188622)
record 19021: baidu:(116.324087,39.890675)---->origin:(116.311433312,39.8835263048)
record 19022: baidu:(116.32856,39.894654)---->origin:(116.315874848,39.8875689783)
record 19023: baidu:(116.291042,39.878917)---->origin:(116.278602441,39.8713418537)
record 19024: baidu:(116.32084,39.890384)---->origin:(116.308212253,39.8831846279)
record 19025: baidu:(116.307209,39.864471)---->origin:(116.29469126,39.8570529003)
record 19026: baidu:(116.324001,39.857797)---->origin:(116.31135477,39.8506496585)
record 19027: baidu:(116.335335,39.855235)---->origin:(116.322612436,39.8482249977)
record 19028: baidu:(116.291724,39.856038)---->origin:(116.279294575,39.8484696952)
record 19029: baidu:(116.323147,39.85734)---->origin:(116.310507979,39.8501797974)
record 19030: baidu:(116.295404,39.854813)---->origin:(116.282963067,39.8472652348)
record 19031: baidu:(116.299331,39.840708)---->origin:(116.286886854,39.8331994702)
record 19032: baidu:(116.295132,39.843007)---->origin:(116.282704959,39.8354619697)
record 19033: baidu:(116.298656,39.848034)---->origin:(116.286207308,39.8405159165)
record 19034: baidu:(116.297299,39.849696)---->origin:(116.284855141,39.8421649513)
record 19035: baidu:(116.295763,39.844987)---->origin:(116.283331186,39.8374456342)
record 19036: baidu:(116.295085,39.854833)---->origin:(116.282645332,39.8472830278)
record 19037: baidu:(116.251252,39.892516)---->origin:(116.238674209,39.88538959)
record 19038: baidu:(116.243239,39.895035)---->origin:(116.230610385,39.8880332238)
record 19039: baidu:(116.254323,39.871483)---->origin:(116.241762947,39.8643016755)
record 19040: baidu:(116.249806,39.89518)---->origin:(116.237220094,39.8880786803)
record 19041: baidu:(116.254243,39.862865)---->origin:(116.241687242,39.8556868764)
record 19042: baidu:(116.276044,39.900418)---->origin:(116.263612263,39.8928994889)
record 19043: baidu:(116.238518,39.894474)---->origin:(116.225862428,39.8875271706)
record 19044: baidu:(116.242467,39.895028)---->origin:(116.229833754,39.8880363172)
record 19045: baidu:(116.263783,39.866492)---->origin:(116.251287776,39.8591431358)
record 19046: baidu:(116.249294,39.895007)---->origin:(116.236704494,39.8879141341)
record 19047: baidu:(116.261574,39.895837)---->origin:(116.249068476,39.8885273299)
record 19048: baidu:(116.255061,39.854868)---->origin:(116.24251804,39.8476778135)
record 19049: baidu:(116.240769,39.852888)---->origin:(116.228134892,39.8459205732)
record 19050: baidu:(116.237526,39.857527)---->origin:(116.224870122,39.8505915222)
record 19051: baidu:(116.32423,39.889208)---->origin:(116.311574403,39.8820611941)
record 19052: baidu:(116.334879,39.878682)---->origin:(116.322146164,39.8716634966)
record 19053: baidu:(116.333596,39.879574)---->origin:(116.320870891,39.8725438866)
record 19054: baidu:(116.294936,39.87493)---->origin:(116.282484048,39.8673743297)
record 19055: baidu:(116.291173,39.879304)---->origin:(116.278733117,39.8717292889)
record 19056: baidu:(116.304647,39.872805)---->origin:(116.29214303,39.8653493575)
record 19057: baidu:(116.298925,39.868583)---->origin:(116.286456943,39.8610610268)
record 19058: baidu:(116.302096,39.840015)---->origin:(116.289636815,39.8325372396)
record 19059: baidu:(116.28148,39.844447)---->origin:(116.269072506,39.8368914595)
record 19060: baidu:(116.296486,39.855941)---->origin:(116.284039334,39.8484009132)
record 19061: baidu:(116.296401,39.8525)---->origin:(116.283958218,39.8449605066)
record 19062: baidu:(116.294155,39.844496)---->origin:(116.281730056,39.8369441288)
record 19063: baidu:(116.297271,39.855914)---->origin:(116.284820778,39.8483803742)
record 19064: baidu:(116.296862,39.850028)---->origin:(116.284419802,39.8424931599)
record 19065: baidu:(116.253741,39.868603)---->origin:(116.241178152,39.8614324951)
record 19066: baidu:(116.277025,39.875075)---->origin:(116.264585546,39.8675436662)
record 19067: baidu:(116.260084,39.899442)---->origin:(116.247571618,39.8921597136)
record 19068: baidu:(116.261467,39.895816)---->origin:(116.248960777,39.88850821)
record 19069: baidu:(116.241263,39.895041)---->origin:(116.228622755,39.8880642538)
record 19070: baidu:(116.267555,39.895332)---->origin:(116.255084209,39.8879223717)
record 19071: baidu:(116.239607,39.856149)---->origin:(116.22696318,39.8491933738)
record 19072: baidu:(116.240555,39.852417)---->origin:(116.227920194,39.845452222)
record 19073: baidu:(116.309216,39.847203)---->origin:(116.296699889,39.8398210382)
record 19074: baidu:(116.33546,39.885769)---->origin:(116.322725144,39.8787557344)
record 19075: baidu:(116.334939,39.882723)---->origin:(116.322206271,39.8757051338)
record 19076: baidu:(116.438279,39.866194)---->origin:(116.425530581,39.8588310113)
record 19077: baidu:(116.431093,39.869538)---->origin:(116.418378941,39.8620381059)
record 19078: baidu:(116.437174,39.869039)---->origin:(116.424429448,39.8616541754)
record 19079: baidu:(116.381632,39.856592)---->origin:(116.368943548,39.8491177077)
record 19080: baidu:(116.431871,39.872092)---->origin:(116.419152004,39.8646060331)
record 19081: baidu:(116.39364,39.861148)---->origin:(116.380993715,39.8534788856)
record 19082: baidu:(116.45276,39.851988)---->origin:(116.439970731,39.844879083)
record 19083: baidu:(116.342506,39.854307)---->origin:(116.329750809,39.8473340253)
record 19084: baidu:(116.36164,39.85187)---->origin:(116.348877758,39.8447660129)
record 19085: baidu:(116.393485,39.867593)---->origin:(116.380833834,39.8599241932)
record 19086: baidu:(116.432027,39.861106)---->origin:(116.419313681,39.8536252767)
record 19087: baidu:(116.389327,39.846151)---->origin:(116.37668169,39.8385471739)
record 19088: baidu:(116.373781,39.871282)---->origin:(116.361046752,39.8639572264)
record 19089: baidu:(116.371821,39.851233)---->origin:(116.359094056,39.8439520237)
record 19090: baidu:(116.389802,39.871255)---->origin:(116.377137117,39.863636276)
record 19091: baidu:(116.379543,39.871462)---->origin:(116.366834775,39.8640240448)
record 19092: baidu:(116.378655,39.871483)---->origin:(116.365942704,39.8640623328)
record 19093: baidu:(116.42068,39.85322)---->origin:(116.408026538,39.8455600994)
record 19094: baidu:(116.40038,39.851759)---->origin:(116.387756903,39.8440295962)
record 19095: baidu:(116.418894,39.852382)---->origin:(116.406247988,39.8447011367)
record 19096: baidu:(116.42858,39.873061)---->origin:(116.415877173,39.8655158403)
record 19097: baidu:(116.439575,39.86418)---->origin:(116.426821679,39.8568423601)
record 19098: baidu:(116.4304,39.861189)---->origin:(116.417694824,39.853678486)
record 19099: baidu:(116.449929,39.871414)---->origin:(116.437131422,39.864258295)
record 19100: baidu:(116.342062,39.854093)---->origin:(116.329308652,39.8471191748)
record 19101: baidu:(116.376315,39.839939)---->origin:(116.363620263,39.8325744784)
record 19102: baidu:(116.42863,39.872279)---->origin:(116.41592716,39.8647347956)
record 19103: baidu:(116.406497,39.860497)---->origin:(116.393868158,39.8527437032)
record 19104: baidu:(116.442236,39.87212)---->origin:(116.429466352,39.864831213)
record 19105: baidu:(116.369393,39.872244)---->origin:(116.356640107,39.8650033313)
